TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,PPFD_IN,RH
200301012100,200301012130,-1.27317,0.0,0.0,0.63,-12.37,0.0,1.27317,0.746045,0.0,0.0,0.0,73.58
200301012130,200301012200,-1.38489,0.0,0.0,0.82,-11.86,0.0,1.38489,0.765486,0.0,0.0,0.0,67.21
200301012200,200301012230,-2.06217,0.0,0.0,1.16,-11.17,0.0,2.06217,0.791649,0.0,0.0,0.0,56.02
200301012230,200301012300,-3.56006,0.0,0.0,1.09,-11.77,0.0,3.56006,0.768908,0.0,0.0,0.0,56.62
200301012300,200301012330,-2.20539,0.0,0.0,1.16,-11.54,0.0,2.20539,0.777641,0.0,0.0,0.0,54.46
200301012330,200301020000,-2.10694,0.0,0.0,1.13,-11.81,0.0,2.10694,0.767388,0.0,0.0,0.0,54.95
200301020000,200301020030,-1.88061,0.0,0.0,1.28,-11.56,0.0,1.88061,0.776882,0.0,0.0,0.0,49.97
200301020030,200301020100,-1.70167,0.0,0.0,1.54,-11.0,0.0,1.70167,0.798069,0.0,0.0,0.0,42.2
200301020100,200301020130,-3.35989,0.0,0.0,1.69,-10.63,0.0,3.35989,0.812004,0.0,0.0,0.0,38.3
200301020130,200301020200,-3.29906,0.0,0.0,1.87,-10.17,0.0,3.29906,0.829255,0.0,0.0,0.0,34.43
200301020200,200301020230,-4.01,0.0,0.0,2.01,-9.9,0.0,4.01,0.839341,0.0,0.0,0.0,30.86
200301020230,200301020300,-3.59728,0.0,0.0,1.82,-10.4,0.0,3.59728,0.820639,0.0,0.0,0.0,34.85
200301020300,200301020330,-2.75256,0.0,0.0,1.88,-10.19,0.0,2.75256,0.828506,0.0,0.0,0.0,33.77
200301020330,200301020400,-3.92567,0.0,0.0,1.96,-9.95,0.0,3.92567,0.837476,0.0,0.0,0.0,32.3
200301020400,200301020430,-4.68761,0.0,0.0,2.08,-9.52,0.0,4.68761,0.853487,0.0,0.0,0.0,30.59
200301020430,200301020500,-4.83244,0.0,0.0,2.13,-9.29,0.0,4.83244,0.862019,0.0,0.0,0.0,30.26
200301020500,200301020530,-4.33172,0.0,0.0,2.09,-9.41,0.0,4.33172,0.85757,0.0,0.0,0.0,30.68
200301020530,200301020600,-2.18633,0.0,0.0,1.93,-8.96,0.0,2.18633,0.874222,0.0,0.0,0.0,38.28
200301020600,200301020630,-1.76,0.0,0.0,1.68,-9.55,0.0,1.76,0.852372,0.0,0.0,0.0,43.8
200301020630,200301020700,-1.82883,0.0,0.0,1.48,-9.29,0.0,1.82883,0.862019,0.0,0.0,0.0,51.61
200301020700,200301020730,-1.90144,0.0,1.6,1.41,-9.29,0.0,1.90144,0.862019,0.0,0.0,3.8,53.69
200301020730,200301020800,-0.0907778,0.0,22.5,1.36,-8.69,0.0,0.090778,0.884171,0.0,37.0395,57.8,57.43
200301020800,200301020830,1.36483,0.0,57.0,1.35,-7.76,0.0,-1.36483,0.918191,0.0,148.187,132.3,60.64
200301020830,200301020900,1.61389,0.0,84.9,1.31,-7.71,0.0,-1.61389,0.920009,0.0,253.072,203.3,62.0
200301020900,200301020930,1.51061,0.0,172.2,1.38,-7.05,0.0,-1.51061,0.943896,0.0,347.34,413.9,62.11
200301020930,200301021000,2.12644,0.0,290.0,1.4,-6.93,0.0,-2.12644,0.948217,0.0,429.377,687.5,61.78
200301021000,200301021030,2.94367,0.0,362.2,1.26,-7.33,0.0,-2.94367,0.933787,0.0,497.78,833.2,64.53
200301021030,200301021100,0.429667,0.0,418.3,1.36,-6.31,0.0,-0.429667,0.970433,0.0,551.379,937.6,64.53
200301021100,200301021130,1.34228,0.0,458.1,1.24,-6.88,0.0,-1.34228,0.950016,0.0,589.256,1015.8,66.31
200301021130,200301021200,1.55906,0.0,470.6,1.14,-7.15,0.0,-1.55906,0.94029,0.0,610.763,1033.2,68.34
200301021200,200301021230,0.432944,0.0,437.9,1.12,-6.97,0.0,-0.432944,0.946778,0.0,615.533,956.5,69.29
200301021230,200301021300,1.17122,0.0,453.5,1.13,-6.58,0.0,-1.17122,0.960781,0.0,603.483,980.2,69.93
200301021300,200301021330,1.6045,0.0,363.4,0.9,-7.09,0.0,-1.6045,0.942454,0.0,574.821,766.2,75.16
200301021330,200301021400,3.21806,0.0,326.4,0.9,-6.77,0.0,-3.21806,0.953968,0.0,530.035,695.6,75.73
200301021400,200301021430,2.75911,0.0,309.2,0.95,-6.53,0.0,-2.75911,0.962571,0.0,469.893,651.3,74.97
200301021430,200301021500,3.36644,0.0,253.9,0.91,-6.59,0.0,-3.36644,0.960423,0.0,395.424,530.8,75.96
200301021500,200301021530,3.33189,0.0,166.7,0.82,-6.88,0.0,-3.33189,0.950016,0.0,307.902,348.7,77.85
200301021530,200301021600,3.09428,0.0,94.4,0.88,-6.65,0.0,-3.09428,0.958273,0.0,208.824,206.2,76.61
200301021600,200301021630,-0.102889,0.0,31.7,1.11,-5.71,0.0,0.102889,0.991755,0.0,99.8863,73.5,72.58
200301021630,200301021700,-1.46772,0.0,3.1,1.05,-5.57,0.0,1.46772,0.996705,0.0,7.68793,12.4,74.22
200301021700,200301021730,-0.566056,0.0,0.0,0.96,-5.51,0.0,0.566056,0.998823,0.0,0.0,0.3,76.61
200301021730,200301021800,-2.16656,0.0,0.0,0.97,-4.4,0.0,2.16656,1.03769,0.0,0.0,0.0,78.25
200301021800,200301021830,-1.64994,0.0,0.0,0.73,-4.75,0.0,1.64994,1.0255,0.0,0.0,0.0,83.24
200301021830,200301021900,-2.01817,0.0,0.0,0.73,-5.04,0.0,2.01817,1.01536,0.0,0.0,0.0,82.92
200301021900,200301021930,-1.31628,0.0,0.0,0.88,-4.71,0.0,1.31628,1.0269,0.0,0.0,0.0,79.71
200301021930,200301022000,-1.54194,0.0,0.0,0.73,-4.67,0.0,1.54194,1.02829,0.0,0.0,0.0,83.38
200301022000,200301022030,-1.71067,0.0,0.0,0.73,-4.54,0.0,1.71067,1.03282,0.0,0.0,0.0,83.42
200301022030,200301022100,-1.40639,0.0,0.0,0.74,-4.5,0.0,1.40639,1.03421,0.0,0.0,0.0,83.33
200301022100,200301022130,-1.64256,0.0,0.0,0.62,-4.44,0.0,1.64256,1.0363,0.0,0.0,0.0,86.08
200301022130,200301022200,-1.65872,0.0,0.0,0.47,-4.9,0.0,1.65872,1.02026,0.0,0.0,0.0,89.02
200301022200,200301022230,-1.47167,0.0,0.0,0.43,-4.98,0.0,1.47167,1.01746,0.0,0.0,0.0,89.89
200301022230,200301022300,-0.771389,0.0,0.0,0.44,-5.23,0.0,0.771389,1.00869,0.0,0.0,0.0,89.65
200301022300,200301022330,-0.798444,0.0,0.0,0.48,-5.16,0.0,0.798444,1.01115,0.0,0.0,0.0,88.62
200301022330,200301030000,-0.775667,0.0,0.0,0.48,-5.33,0.0,0.775667,1.00517,0.0,0.0,0.0,88.52
200301030000,200301030030,-0.940722,0.0,0.0,0.45,-5.41,0.0,0.940722,1.00235,0.0,0.0,0.0,89.22
200301030030,200301030100,-1.3225,0.0,0.0,0.51,-5.36,0.0,1.3225,0.999419,0.0,0.0,0.0,87.79
200301030100,200301030130,-1.62167,0.0,0.0,0.54,-5.4,0.0,1.62167,0.99333,0.0,0.0,0.0,86.98
200301030130,200301030200,-1.46889,0.0,0.0,0.63,-5.05,0.0,1.46889,1.00077,0.0,0.0,0.0,85.25
200301030200,200301030230,-1.59867,0.0,0.0,0.7,-4.65,0.0,1.59867,1.00975,0.0,0.0,0.0,84.12
200301030230,200301030300,-1.64811,0.0,0.0,0.83,-4.13,0.0,1.64811,1.02258,0.0,0.0,0.0,81.68
200301030300,200301030330,-2.62822,0.0,0.0,0.98,-3.83,0.0,2.62822,1.02776,0.0,0.0,0.0,78.85
200301030330,200301030400,-1.83672,0.0,0.0,0.97,-3.91,0.0,1.83672,1.02015,0.0,0.0,0.0,78.9
200301030400,200301030430,-1.47567,0.0,0.0,0.97,-4.42,0.0,1.47567,0.998224,0.0,0.0,0.0,78.23
200301030430,200301030500,-2.14772,0.0,0.0,1.32,-4.43,0.0,2.14772,0.993044,0.0,0.0,0.0,70.32
200301030500,200301030530,-1.5075,0.0,0.0,1.34,-4.33,0.0,1.5075,0.99151,0.0,0.0,0.0,69.96
200301030530,200301030600,-3.21511,0.0,0.0,1.01,-4.41,0.0,3.21511,0.984014,0.0,0.0,0.0,77.4
200301030600,200301030630,-2.84583,0.0,0.0,0.85,-4.37,0.0,2.84583,0.980478,0.0,0.0,0.0,81.04
200301030630,200301030700,-3.28928,0.0,0.0,0.68,-3.89,0.0,3.28928,0.991221,0.0,0.0,0.0,85.29
200301030700,200301030730,-3.15994,0.0,1.1,0.69,-3.71,0.0,3.15994,0.992081,0.0,0.0,2.3,85.32
200301030730,200301030800,-0.470222,0.0,20.2,0.57,-3.7,0.0,0.470222,0.987439,0.0,35.2257,33.3,87.86
200301030800,200301030830,-1.71856,0.0,105.2,0.65,-3.05,0.0,1.71856,1.00305,0.0,146.174,196.0,86.74
200301030830,200301030900,0.145778,0.0,73.6,0.64,-2.94,0.0,-0.145777,1.00143,0.0,251.451,148.8,87.23
200301030900,200301030930,-9999.0,1.0,107.4,0.47,-3.54,0.0,-1.0096,0.977583,0.0,346.161,213.9,90.23
200301030930,200301031000,-2.39628,0.0,247.9,0.6,-3.19,0.0,2.39628,0.983504,0.0,428.683,534.0,87.63
200301031000,200301031030,-2.17444,0.0,370.0,0.92,-2.41,1e-06,2.17444,1.00244,0.0,497.606,816.5,82.27
200301031030,200301031100,-10.3907,0.0,260.8,0.5,-3.76,0.0,10.3907,0.955803,0.0,551.749,533.2,89.36
200301031100,200301031130,-9999.0,1.0,233.6,0.41,-4.14,0.0,-0.544458,0.939086,0.0,590.187,479.0,90.98
200301031130,200301031200,-9999.0,1.0,279.4,0.65,-3.45,0.0,-0.331825,0.955395,0.0,612.262,578.2,86.39
200301031200,200301031230,0.985278,0.0,304.0,0.88,-2.82,0.0,-0.985278,0.969459,0.0,617.596,632.6,82.38
200301031230,200301031300,3.23744,0.0,346.9,1.04,-2.19,1e-06,-3.23744,0.983141,0.0,606.098,721.7,80.09
200301031300,200301031330,2.09322,0.0,316.1,1.26,-1.82,1e-06,-2.09322,0.988829,0.0,577.964,642.7,76.62
200301031330,200301031400,2.07133,0.0,211.2,1.14,-2.23,1e-06,-2.07133,0.971562,0.0,533.677,416.8,78.13
200301031400,200301031430,2.039,0.0,120.5,0.92,-2.56,1e-06,-2.039,0.956698,0.0,473.993,241.6,81.96
200301031430,200301031500,0.539556,0.0,129.7,0.7,-2.83,0.0,-0.539556,0.943651,0.0,399.934,259.9,86.01
200301031500,200301031530,1.28178,0.0,81.0,0.69,-2.88,0.0,-1.28178,0.93709,0.0,312.768,164.9,86.24
200301031530,200301031600,1.06444,0.0,28.9,0.77,-3.13,0.0,-1.06444,0.924723,0.0,213.985,65.2,84.35
200301031600,200301031630,-0.165611,0.0,11.6,0.68,-3.29,0.0,0.165611,0.915026,0.0,105.275,26.3,86.02
200301031630,200301031700,-0.738889,0.0,2.9,0.71,-3.41,0.0,0.738889,0.906527,0.0,9.79888,6.9,85.29
200301031700,200301031730,-1.00761,0.0,0.0,0.62,-3.73,0.0,1.00761,0.892283,0.0,0.0,0.1,86.82
200301031730,200301031800,-1.75817,0.0,0.0,0.66,-3.79,0.0,1.75817,0.885598,0.0,0.0,0.0,85.82
200301031800,200301031830,-1.09811,0.0,0.0,0.65,-3.87,0.0,1.09811,0.878358,0.0,0.0,0.0,86.06
200301031830,200301031900,-1.683,0.0,0.0,0.68,-3.96,0.0,1.683,0.870856,0.0,0.0,0.0,85.31
200301031900,200301031930,-1.99883,0.0,0.0,0.71,-3.96,0.0,1.99883,0.865935,0.0,0.0,0.0,84.64
200301031930,200301032000,-1.43483,0.0,0.0,0.68,-3.99,0.0,1.43483,0.860168,0.0,0.0,0.0,85.15
200301032000,200301032030,-0.959056,0.0,0.0,0.71,-3.98,0.0,0.959056,0.855532,0.0,0.0,0.0,84.51
200301032030,200301032100,-1.29572,0.0,0.0,0.74,-4.02,0.0,1.29572,0.849498,0.0,0.0,0.0,83.81
200301032100,200301032130,-1.24922,0.0,0.0,0.78,-4.14,0.0,1.24922,0.841253,0.0,0.0,0.0,82.83
200301032130,200301032200,-0.539222,0.0,0.0,0.77,-4.28,0.0,0.539222,0.832487,0.0,0.0,0.0,82.91
200301032200,200301032230,-1.20683,0.0,0.0,0.73,-4.53,0.0,1.20683,0.820719,0.0,0.0,0.0,83.5
200301032230,200301032300,-2.86256,0.0,0.0,0.8,-4.62,0.0,2.86256,0.813416,0.0,0.0,0.0,81.82
200301032300,200301032330,-2.09283,0.0,0.0,0.66,-5.0,0.0,2.09283,0.798179,0.0,0.0,0.0,84.54
200301032330,200301040000,-1.38778,0.0,0.0,0.72,-5.1,0.0,1.38778,0.790691,0.0,0.0,0.0,82.86
200301040000,200301040030,-1.42833,0.0,0.0,0.7,-5.26,0.0,1.42833,0.781596,0.0,0.0,0.0,83.34
200301040030,200301040100,-1.03033,0.0,0.0,0.65,-5.38,0.0,1.03033,0.773631,0.0,0.0,0.0,84.39
200301040100,200301040130,-1.25178,0.0,0.0,0.6,-5.48,0.0,1.25178,0.76624,0.0,0.0,0.0,85.4
200301040130,200301040200,-1.42411,0.0,0.0,0.62,-5.5,0.0,1.42411,0.76103,0.0,0.0,0.0,85.0
200301040200,200301040230,-0.879444,0.0,0.0,0.59,-5.64,0.0,0.879444,0.752617,0.0,0.0,0.0,85.58
200301040230,200301040300,-0.140722,0.0,0.0,0.65,-5.61,0.0,0.140722,0.748768,0.0,0.0,0.0,84.14
200301040300,200301040330,0.0726111,0.0,0.0,0.7,-5.57,0.0,-0.072611,0.745173,0.0,0.0,0.0,82.94
200301040330,200301040400,-1.04889,0.0,0.0,0.71,-5.63,0.0,1.04889,0.73894,0.0,0.0,0.0,82.62
200301040400,200301040430,-1.23511,0.0,0.0,0.67,-5.76,0.0,1.23511,0.730896,0.0,0.0,0.0,83.35
200301040430,200301040500,-1.81644,0.0,0.0,0.61,-5.95,0.0,1.81644,0.721327,0.0,0.0,0.0,84.57
200301040500,200301040530,-3.1565,0.0,0.0,0.58,-6.09,0.0,3.1565,0.713105,0.0,0.0,0.0,85.28
200301040530,200301040600,-0.285611,0.0,0.0,0.59,-6.13,0.0,0.285611,0.707502,0.0,0.0,0.0,84.83
200301040600,200301040630,-1.05339,0.0,0.0,0.58,-6.09,0.0,1.05339,0.703961,0.0,0.0,0.0,85.24
200301040630,200301040700,-2.19378,0.0,0.0,0.62,-6.04,0.0,2.19378,0.70066,0.0,0.0,0.0,84.36
200301040700,200301040730,-0.55,0.0,0.5,0.56,-5.93,0.0,0.55,0.698856,0.0,0.0,1.3,85.88
200301040730,200301040800,-0.900444,0.0,9.2,0.54,-5.84,0.0,0.900444,0.69651,0.0,36.5565,18.3,86.43
200301040800,200301040830,0.594222,0.0,39.5,0.6,-5.63,0.0,-0.594222,0.697107,0.0,147.96,75.2,85.31
200301040830,200301040900,0.606889,0.0,74.4,0.69,-5.32,0.0,-0.606889,0.700072,0.0,253.31,145.1,83.5
200301040900,200301040930,1.28922,0.0,61.9,0.71,-5.19,0.0,-1.28922,0.698534,0.0,348.086,126.2,83.11
200301040930,200301041000,1.351,0.0,109.8,0.69,-5.15,0.0,-1.351,0.694779,0.0,430.665,221.6,83.7
200301041000,200301041030,1.63361,0.0,148.6,0.74,-4.96,0.0,-1.63361,0.694597,0.0,499.635,297.3,82.73
200301041030,200301041100,0.6545,0.0,299.6,0.86,-4.36,0.0,-0.6545,0.704012,0.0,553.816,606.6,80.69
200301041100,200301041130,0.7425,0.0,348.5,0.91,-4.02,0.0,-0.7425,0.707078,0.0,592.281,711.1,80.23
200301041130,200301041200,0.589278,0.0,369.4,0.96,-3.71,0.0,-0.589278,0.709306,0.0,614.371,760.2,79.56
200301041200,200301041230,1.79522,0.0,398.2,1.0,-3.48,0.0,-1.79522,0.709583,0.0,619.709,828.6,78.98
200301041230,200301041300,3.53944,0.0,385.5,1.13,-3.51,0.0,-3.53944,0.703908,0.0,608.203,816.7,76.33
200301041300,200301041330,2.652,0.0,279.0,1.09,-3.66,0.0,-2.652,0.695547,0.0,580.05,591.6,76.83
200301041330,200301041400,1.14283,0.0,269.6,1.14,-3.52,0.0,-1.14283,0.693699,0.0,535.732,569.9,76.05
200301041400,200301041430,2.39372,0.0,210.6,1.07,-3.63,0.0,-2.39372,0.686273,0.0,476.006,448.0,77.36
200301041430,200301041500,1.11656,0.0,155.8,1.02,-3.74,0.0,-1.11656,0.678879,0.0,401.896,326.2,78.1
200301041500,200301041530,1.1705,0.0,139.0,1.06,-3.76,0.0,-1.1705,0.673486,0.0,314.669,280.7,77.37
200301041530,200301041600,2.38772,0.0,70.3,0.97,-3.92,0.0,-2.38772,0.665056,0.0,215.818,146.6,79.07
200301041600,200301041630,-1.34144,0.0,19.1,0.89,-4.1,0.0,1.34144,0.656237,0.0,107.033,44.3,80.44
200301041630,200301041700,-3.27833,0.0,3.5,0.79,-4.36,0.0,3.27833,0.64574,0.0,10.4942,9.0,82.33
200301041700,200301041730,-2.40944,0.0,0.0,0.57,-4.48,0.0,2.40944,0.638312,0.0,0.0,0.2,87.21
200301041730,200301041800,-2.64122,0.0,0.0,0.46,-4.43,0.0,2.64122,0.63454,0.0,0.0,0.0,89.79
200301041800,200301041830,-1.87272,0.0,0.0,0.55,-4.36,0.0,1.87272,0.631172,0.0,0.0,0.0,87.75
200301041830,200301041900,-1.14372,0.0,0.0,0.53,-4.51,0.0,1.14372,0.623174,0.0,0.0,0.0,88.11
200301041900,200301041930,-0.3395,0.0,0.0,0.48,-4.55,0.0,0.3395,0.61751,0.0,0.0,0.0,89.22
200301041930,200301042000,-0.247667,0.0,0.0,0.5,-4.27,0.0,0.247667,0.618457,0.0,0.0,0.0,88.96
200301042000,200301042030,-2.03933,0.0,0.0,0.53,-4.16,0.0,2.03933,0.615829,0.0,0.0,0.0,88.36
200301042030,200301042100,-1.27128,0.0,0.0,0.75,-3.74,0.0,1.27128,0.619406,0.0,0.0,0.0,84.0
200301042100,200301042130,-1.6135,0.0,0.0,0.92,-3.6,0.0,1.6135,0.617237,0.0,0.0,0.0,80.53
200301042130,200301042200,-3.45661,0.0,0.0,0.91,-3.84,0.0,3.45661,0.607515,0.0,0.0,0.0,80.47
200301042200,200301042230,-0.794278,0.0,0.0,0.97,-3.98,0.0,0.794278,0.599823,0.0,0.0,0.0,78.91
200301042230,200301042300,-1.70744,0.0,0.0,1.0,-4.08,0.0,1.70744,0.592952,0.0,0.0,0.0,77.98
200301042300,200301042330,-1.43694,0.0,0.0,1.12,-3.97,0.0,1.43694,0.590181,0.0,0.0,0.0,75.66
200301042330,200301050000,-2.50917,0.0,0.0,1.25,-3.84,0.0,2.50917,0.587755,0.0,0.0,0.0,73.04
200301050000,200301050030,-5.18906,0.0,0.0,1.41,-3.64,0.0,5.18906,0.586608,0.0,0.0,0.0,69.99
200301050030,200301050100,-3.73978,0.0,0.0,1.45,-3.71,0.0,3.73978,0.588689,0.0,0.0,0.0,68.94
200301050100,200301050130,-1.90167,0.0,0.0,1.35,-4.07,0.0,1.90167,0.585056,0.0,0.0,0.0,70.36
200301050130,200301050200,-1.87178,0.0,0.0,1.3,-4.31,0.0,1.87178,0.583585,0.0,0.0,0.0,71.08
200301050200,200301050230,-2.21517,0.0,0.0,1.3,-4.41,0.0,2.21517,0.584805,0.0,0.0,0.0,70.72
200301050230,200301050300,-1.69772,0.0,0.0,1.12,-4.97,0.0,1.69772,0.576496,0.0,0.0,0.0,73.71
200301050300,200301050330,-1.42983,0.0,0.0,1.03,-5.22,0.0,1.42983,0.574325,0.0,0.0,0.0,75.31
200301050330,200301050400,-1.65517,0.0,0.0,0.96,-5.54,0.0,1.65517,0.570517,0.0,0.0,0.0,76.55
200301050400,200301050430,-1.6025,0.0,0.0,1.04,-5.45,0.0,1.6025,0.575371,0.0,0.0,0.0,74.79
200301050430,200301050500,-1.38722,0.0,0.0,1.02,-5.57,0.0,1.38722,0.57569,0.0,0.0,0.0,74.92
200301050500,200301050530,-1.56539,0.0,0.0,1.08,-5.37,0.0,1.56539,0.583011,0.0,0.0,0.0,73.86
200301050530,200301050600,-1.34289,0.0,0.0,1.0,-5.48,0.0,1.34289,0.583513,0.0,0.0,0.0,75.64
200301050600,200301050630,-1.6805,0.0,0.0,0.95,-5.21,0.0,1.6805,0.59254,0.0,0.0,0.0,77.42
200301050630,200301050700,-1.36678,0.0,0.0,0.89,-5.3,0.0,1.36678,0.593485,0.0,0.0,0.0,78.64
200301050700,200301050730,-2.89983,0.0,0.2,0.89,-5.24,0.0,2.89983,0.597848,0.0,0.0,1.8,78.64
200301050730,200301050800,-1.18239,0.0,5.0,0.86,-5.2,0.0,1.18239,0.601775,0.0,34.9653,15.6,79.38
200301050800,200301050830,-0.194611,0.0,9.4,0.77,-5.29,0.0,0.194611,0.602652,0.0,146.211,23.3,81.41
200301050830,200301050900,1.03339,0.0,35.6,0.65,-5.3,0.0,-1.03339,0.605393,0.0,251.961,72.9,84.41
200301050900,200301050930,-9999.0,1.0,77.8,0.69,-5.36,0.0,-0.927126,0.60692,0.0,347.186,155.8,83.4
200301050930,200301051000,0.386389,0.0,160.6,0.73,-5.33,0.0,-0.386389,0.610614,0.0,430.257,324.5,82.4
200301051000,200301051030,2.07944,0.0,251.5,0.96,-4.98,0.0,-2.07944,0.62222,0.0,499.752,533.4,77.42
200301051030,200301051100,0.0640556,0.0,180.2,0.78,-5.87,0.0,-0.064055,0.60306,0.0,554.483,372.8,80.35
200301051100,200301051130,-2.49272,0.0,122.5,0.51,-6.75,0.0,2.49272,0.583622,0.0,593.512,258.3,86.44
200301051130,200301051200,-9999.0,1.0,317.2,0.56,-6.26,0.0,-1.32546,0.598754,0.0,616.172,642.7,85.63
200301051200,200301051230,-9999.0,1.0,196.1,0.63,-6.21,0.0,-0.935068,0.602771,0.0,622.075,410.2,83.68
